会話ID,話者ID,話者ラベル,話者ID改,音声ファイル名
T013_007,T013,IC01_溝口,T013_000,T013_007_IC01.wav
T013_007,T013_001,IC02_妻,T013_001,T013_007_IC02.wav
T013_008,T013,IC01_溝口,T013_000,T013_008_IC01.wav
T013_008,T013_010,IC05_由紀江,T013_010,T013_008_IC05.wav
T013_008,T013_015,IC03_義母,T013_015,T013_008_IC03.wav
T013_009,T013,IC01_溝口,T013_000,T013_009_IC01.wav
T013_009,T013_001,IC06_妻,T013_001,T013_009_IC06.wav
T013_009,T013_014,IC05_義妹,T013_014,T013_009_IC05.wav
T013_009,T013_015,IC03_義母,T013_015,T013_009_IC03.wav
T013_013,T013,IC01_溝口,T013_000,T013_013_IC01.wav
T013_013,T013_002,IC03_真由美,T013_002,T013_013_IC03.wav
T013_013,T013_003,IC02_田辺,T013_003,T013_013_IC02.wav
T013_013,T013_004,IC04_内山,T013_004,T013_013_IC04.wav
T013_014a,T013,IC01_溝口,T013_000,T013_014a_IC01.wav
T013_014a,T013_002,IC03_真由美,T013_002,T013_014a_IC03.wav
T013_014a,T013_003,IC02_田辺,T013_003,T013_014a_IC02.wav
T013_014a,T013_004,IC04_内山,T013_004,T013_014a_IC04.wav
T013_014a,T013_025,Z101_店員,T013_025,--
T013_014a,T013_026,Z201_店員,T013_026,--
T013_014b,T013,IC01_溝口,T013_000,T013_014b_IC01.wav
T013_014b,T013_002,IC03_真由美,T013_002,T013_014b_IC03.wav
T013_014b,T013_003,IC02_田辺,T013_003,T013_014b_IC02.wav
T013_014b,T013_004,IC04_内山,T013_004,T013_014b_IC04.wav
T013_014b,T013_025,Z101_店員,T013_025,--
T013_014c,T013,IC01_溝口,T013_000,T013_014c_IC01.wav
T013_014c,T013_002,IC03_真由美,T013_002,T013_014c_IC03.wav
T013_014c,T013_003,IC02_田辺,T013_003,T013_014c_IC02.wav
T013_014c,T013_004,IC04_内山,T013_004,T013_014c_IC04.wav
T013_015,T013,IC01_溝口,T013_000,T013_015_IC01.wav
T013_015,T013_017,IC02_野田,T013_017,T013_015_IC02.wav
T013_015,T013_018,IC03_杉山,T013_018,T013_015_IC03.wav
T013_015,T013_032,Z101_店員,T013_032,--
T013_017,T013,IC01_溝口,T013_000,T013_017_IC01.wav
T013_017,T013_019,IC02_内藤,T013_019,T013_017_IC02.wav
T013_017,T013_027,Z10A_店員,T013_027,--
T013_017,T013_028,Z20A_店員,T013_028,--
T013_018,T013,IC01_溝口,T013_000,T013_018_IC01.wav
T013_018,T013_019,IC02_内藤,T013_019,T013_018_IC02.wav
T013_018,T013_029,Z10A_店員,T013_029,--
T013_020,T013,IC01_溝口,T013_000,T013_020_IC01.wav
T013_020,T013_023,IC02_青木,T013_023,T013_020_IC02.wav
T013_021,T013,IC01_溝口,T013_000,T013_021_IC01.wav
T013_021,T013_022,IC02_北村,T013_022,T013_021_IC02.wav
T013_021,T013_030,Z101_店員,T013_030,--
T014_001a,T014,IC01_吉田,T014_000,T014_001a_IC01.wav
T014_001a,T014_001,IC02_晴信,T014_001,T014_001a_IC02.wav
T014_001b,T014,IC01_吉田,T014_000,T014_001b_IC01.wav
T014_001b,T014_001,IC02_晴信,T014_001,T014_001b_IC02.wav
T014_005a,T014,IC01_吉田,T014_000,T014_005a_IC01.wav
T014_005a,T014_001,IC02_晴信,T014_001,T014_005a_IC02.wav
T014_005b,T014,IC01_吉田,T014_000,T014_005b_IC01.wav
T014_005b,T014_001,IC02_晴信,T014_001,T014_005b_IC02.wav
T014_005c,T014,IC01_吉田,T014_000,T014_005c_IC01.wav
T014_005c,T014_001,IC02_晴信,T014_001,T014_005c_IC02.wav
T014_006,T014,IC01_吉田,T014_000,T014_006_IC01.wav
T014_006,T014_002,IC03_母,T014_002,T014_006_IC03.wav
T014_006,T014_004,IC02_父,T014_004,T014_006_IC02.wav
T014_008,T014,IC04_吉田,T014_000,T014_008_IC04.wav
T014_008,T014_003,IC03_澤井,T014_003,T014_008_IC03.wav
T014_010a,T014,IC03_吉田,T014_000,T014_010a_IC03.wav
T014_010a,T014_005,IC04_真知子,T014_005,T014_010a_IC04.wav
T014_010b,T014,IC03_吉田,T014_000,T014_010b_IC03.wav
T014_010b,T014_005,IC04_真知子,T014_005,T014_010b_IC04.wav
T014_011a,T014,IC03_吉田,T014_000,T014_011a_IC03.wav
T014_011a,T014_006,IC04_砂川,T014_006,T014_011a_IC04.wav
T014_011b,T014,IC03_吉田,T014_000,T014_011b_IC03.wav
T014_011b,T014_006,IC04_砂川,T014_006,T014_011b_IC04.wav
T014_012,T014,IC03_吉田,T014_000,T014_012_IC03.wav
T014_012,T014_007,IC04_伊之瀬,T014_007,T014_012_IC04.wav
T014_014a,T014,IC01_吉田,T014_000,T014_014a_IC01.wav
T014_014a,T014_002,IC03_母,T014_002,T014_014a_IC03.wav
T014_014a,T014_004,IC04_父,T014_004,T014_014a_IC04.wav
T014_014b,T014,IC01_吉田,T014_000,T014_014b_IC01.wav
T014_014b,T014_002,IC03_母,T014_002,T014_014b_IC03.wav
T014_014b,T014_004,IC04_父,T014_004,T014_014b_IC04.wav
T014_016,T014,IC01_吉田,T014_000,T014_016_IC01.wav
T014_016,T014_008,IC03_沼,T014_008,T014_016_IC03.wav
T014_016,T014_014,Z101_店員,T014_014,--
T014_018,T014,IC01_吉田,T014_000,T014_018_IC01.wav
T014_018,T014_010,IC02_杉山,T014_010,T014_018_IC02.wav
T014_021,T014,IC01_吉田,T014_000,T014_021_IC01.wav
T014_021,T014_002,IC03_母,T014_002,T014_021_IC03.wav
T014_021,T014_004,IC02_父,T014_004,T014_021_IC02.wav
T015_001,T015,IC01_小川,T015_000,T015_001_IC01.wav
T015_001,T015_001,IC02_滝,T015_001,T015_001_IC02.wav
T015_001,T015_002,IC03_大石,T015_002,T015_001_IC03.wav
T015_001,T015_003,IC04_山根,T015_003,T015_001_IC04.wav
T015_001,T015_044,N10A_父,T015_044,--
T015_003,T015,IC01_小川,T015_000,T015_003_IC01.wav
T015_003,T015_006,IC02_金子,T015_006,T015_003_IC02.wav
T015_004,T015,IC01_小川,T015_000,T015_004_IC01.wav
T015_004,T015_004,IC02_星島,T015_004,T015_004_IC02.wav
T015_004,T015_005,IC03_笹村,T015_005,T015_004_IC03.wav
T015_004,T015_007,IC04_安原,T015_007,T015_004_IC04.wav
T015_005,T015,IC01_小川,T015_000,T015_005_IC01.wav
T015_005,T015_001,IC02_滝,T015_001,T015_005_IC02.wav
T015_005,T015_008,IC03_平岡,T015_008,T015_005_IC03.wav
T015_005,T015_052,Z101_店員,T015_052,--
T015_006,T015,IC01_小川,T015_000,T015_006_IC01.wav
T015_006,T015_001,IC02_滝,T015_001,T015_006_IC02.wav
T015_006,T015_002,IC03_大石,T015_002,T015_006_IC03.wav
T015_006,T015_003,IC04_山根,T015_003,T015_006_IC04.wav
T015_006,T015_010,IC05_秋元,T015_010,T015_006_IC05.wav
T015_006,T015_046,Z105_店員,T015_046,--
T015_007,T015,IC01_小川,T015_000,T015_007_IC01.wav
T015_007,T015_011,IC02_今村,T015_011,T015_007_IC02.wav
T015_007,T015_012,IC03_坂井,T015_012,T015_007_IC03.wav
T015_008a,T015,IC01_小川,T015_000,T015_008a_IC01.wav
T015_008a,T015_013,IC02_正裕,T015_013,T015_008a_IC02.wav
T015_008b,T015,IC01_小川,T015_000,T015_008b_IC01.wav
T015_008b,T015_013,IC02_正裕,T015_013,T015_008b_IC02.wav
T015_010,T015,IC01_小川,T015_000,T015_010_IC01.wav
T015_010,T015_018,IC02_高畑,T015_018,T015_010_IC02.wav
T015_011,T015,IC01_小川,T015_000,T015_011_IC01.wav
T015_011,T015_019,IC02_井口,T015_019,T015_011_IC02.wav
T015_011,T015_020,IC03_工藤,T015_020,T015_011_IC03.wav
T015_012a,T015,IC01_小川,T015_000,T015_012a_IC01.wav
T015_012a,T015_021,IC02_翔太,T015_021,T015_012a_IC02.wav
T015_012b,T015,IC01_小川,T015_000,T015_012b_IC01.wav
T015_012b,T015_021,IC02_翔太,T015_021,T015_012b_IC02.wav
T015_012b,T015_049,Z10A_店員,T015_049,--
T015_014,T015,IC01_小川,T015_000,T015_014_IC01.wav
T015_014,T015_028,IC02_平川,T015_028,T015_014_IC02.wav
T015_014,T015_050,Z10A_店員,T015_050,--
T015_015,T015,IC01_小川,T015_000,T015_015_IC01.wav
T015_015,T015_019,IC02_井口,T015_019,T015_015_IC02.wav
T015_015,T015_029,IC03_金田,T015_029,T015_015_IC03.wav
T015_015,T015_030,IC04_古井,T015_030,T015_015_IC04.wav
T015_015,T015_031,IC07_渋谷,T015_031,T015_015_IC07.wav
T015_015,T015_033,IC06_杉山,T015_033,T015_015_IC06.wav
T015_015,T015_034,N107_江戸川,T015_034,--
T015_017,T015,IC01_小川,T015_000,T015_017_IC01.wav
T015_017,T015_001,IC02_滝,T015_001,T015_017_IC02.wav
T015_017,T015_039,IC04_二村,T015_039,T015_017_IC04.wav
T015_017,T015_040,IC03_登坂,T015_040,T015_017_IC03.wav
T015_017,T015_051,Z10A_店員,T015_051,--
T015_018,T015,IC01_小川,T015_000,T015_018_IC01.wav
T015_018,T015_021,IC04_翔太,T015_021,T015_018_IC04.wav
T015_018,T015_041,IC02_久子,T015_041,T015_018_IC02.wav
T015_018,T015_042,IC03_美紗子,T015_042,T015_018_IC03.wav
T015_019,T015,IC01_小川,T015_000,T015_019_IC01.wav
T015_019,T015_043,IC02_母,T015_043,T015_019_IC02.wav
T015_019,T015_044,IC03_父,T015_044,T015_019_IC03.wav
T016_001,T016,IC01_慎吾,T016_000,T016_001_IC01.wav
T016_001,T016_001,IC02_理奈子,T016_001,T016_001_IC02.wav
T016_001,T016_002,IC03_謙一,T016_002,T016_001_IC03.wav
T016_001,T016_003,IC05_鉄朗,T016_003,T016_001_IC05.wav
T016_001,T016_004,IC04_ばあば,T016_004,T016_001_IC04.wav
T016_002,T016,IC01_慎吾,T016_000,T016_002_IC01.wav
T016_002,T016_001,IC02_理奈子,T016_001,T016_002_IC02.wav
T016_002,T016_002,IC03_謙一,T016_002,T016_002_IC03.wav
T016_002,T016_004,IC04_ばあば,T016_004,T016_002_IC04.wav
T016_003,T016,IC01_慎吾,T016_000,T016_003_IC01.wav
T016_003,T016_001,IC02_理奈子,T016_001,T016_003_IC02.wav
T016_004a,T016,IC01_慎吾,T016_000,T016_004a_IC01.wav
T016_004a,T016_001,IC02_理奈子,T016_001,T016_004a_IC02.wav
T016_004a,T016_002,IC03_謙一,T016_002,T016_004a_IC03.wav
T016_004a,T016_003,IC05_鉄朗,T016_003,T016_004a_IC05.wav
T016_004a,T016_004,IC04_ばあば,T016_004,T016_004a_IC04.wav
T016_004b,T016,IC01_慎吾,T016_000,T016_004b_IC01.wav
T016_004b,T016_001,IC02_理奈子,T016_001,T016_004b_IC02.wav
T016_004b,T016_002,IC03_謙一,T016_002,T016_004b_IC03.wav
T016_004b,T016_003,IC05_鉄朗,T016_003,T016_004b_IC05.wav
T016_004b,T016_004,IC04_ばあば,T016_004,T016_004b_IC04.wav
T016_005,T016,IC01_慎吾,T016_000,T016_005_IC01.wav
T016_005,T016_003,IC05_鉄朗,T016_003,T016_005_IC05.wav
T016_006a,T016,IC01_慎吾,T016_000,T016_006a_IC01.wav
T016_006a,T016_001,IC02_理奈子,T016_001,T016_006a_IC02.wav
T016_006b,T016,IC01_慎吾,T016_000,T016_006b_IC01.wav
T016_006b,T016_001,IC02_理奈子,T016_001,T016_006b_IC02.wav
T016_007,T016,IC01_慎吾,T016_000,T016_007_IC01.wav
T016_007,T016_001,IC02_理奈子,T016_001,T016_007_IC02.wav
T016_007,T016_002,IC03_謙一,T016_002,T016_007_IC03.wav
T016_007,T016_003,IC05_鉄朗,T016_003,T016_007_IC05.wav
T016_007,T016_004,IC04_ばあば,T016_004,T016_007_IC04.wav
T016_008,T016,IC01_慎吾,T016_000,T016_008_IC01.wav
T016_008,T016_005,N10A_坂井,T016_005,--
T017_004,T017,IC01_岡崎,T017_000,T017_004_IC01.wav
T017_004,T017_003,N10B_佐久間,T017_003,--
T017_004,T017_011,N20B_スタッフ,T017_011,--
T017_004,T017_019,Z101_スタッフ,T017_019,--
T017_005a,T017,IC01_岡崎,T017_000,T017_005a_IC01.wav
T017_005a,T017_002,IC04_北村,T017_002,T017_005a_IC04.wav
T017_005a,T017_004,IC03_奥野,T017_004,T017_005a_IC03.wav
T017_005a,T017_005,IC02_古長,T017_005,T017_005a_IC02.wav
T017_005a,T017_020,Z10A_店員,T017_020,--
T017_005a,T017_021,Z20A_店員,T017_021,--
T017_005b,T017,IC01_岡崎,T017_000,T017_005b_IC01.wav
T017_005b,T017_002,IC04_北村,T017_002,T017_005b_IC04.wav
T017_005b,T017_004,IC03_奥野,T017_004,T017_005b_IC03.wav
T017_005b,T017_005,IC02_古長,T017_005,T017_005b_IC02.wav
T017_005b,T017_020,Z10A_店員,T017_020,--
T017_005c,T017,IC01_岡崎,T017_000,T017_005c_IC01.wav
T017_005c,T017_002,IC04_北村,T017_002,T017_005c_IC04.wav
T017_005c,T017_004,IC03_奥野,T017_004,T017_005c_IC03.wav
T017_005c,T017_005,IC02_古長,T017_005,T017_005c_IC02.wav
T017_006,T017,IC03_岡崎,T017_000,T017_006_IC03.wav
T017_006,T017_006,IC05_三嶋,T017_006,T017_006_IC05.wav
T017_008,T017,IC01_岡崎,T017_000,T017_008_IC01.wav
T017_008,T017_008,IC02_真鍋,T017_008,T017_008_IC02.wav
T017_008,T017_009,IC04_松井,T017_009,T017_008_IC04.wav
T017_008,T017_024,Z10B_店員,T017_024,--
T017_011a,T017,N10A_岡崎,T017_000,--
T017_011a,T017_012,IC02_高山,T017_012,T017_011a_IC02.wav
T017_011b,T017,N10A_岡崎,T017_000,--
T017_011b,T017_012,IC02_高山,T017_012,T017_011b_IC02.wav
T017_012,T017,IC01_岡崎,T017_000,T017_012_IC01.wav
T017_012,T017_013,IC02_島田,T017_013,T017_012_IC02.wav
T017_016,T017,IC01_岡崎,T017_000,T017_016_IC01.wav
T017_016,T017_016,IC02_由里子,T017_016,T017_016_IC02.wav
T017_017,T017,IC01_岡崎,T017_000,T017_017_IC01.wav
T017_017,T017_016,IC02_由里子,T017_016,T017_017_IC02.wav
T017_017,T017_023,Z10A_店員,T017_023,--
T017_018,T017,IC05_岡崎,T017_000,T017_018_IC05.wav
T017_018,T017_018,IC06_西,T017_018,T017_018_IC06.wav
T018_001,T018,IC01_根本,T018_000,T018_001_IC01.wav
T018_001,T018_001,IC02_山崎,T018_001,T018_001_IC02.wav
T018_001,T018_002,IC03_未羽,T018_002,T018_001_IC03.wav
T018_004,T018,N10A_根本,T018_000,--
T018_004,T018_001,IC02_山崎,T018_001,T018_004_IC02.wav
T018_004,T018_015,Z10A_配達人,T018_015,--
T018_005,T018,IC01_根本,T018_000,T018_005_IC01.wav
T018_005,T018_001,IC02_山崎,T018_001,T018_005_IC02.wav
T018_005,T018_002,N10A_未羽,T018_002,--
T018_005,T018_003,IC03_楊,T018_003,T018_005_IC03.wav
T018_006a,T018,IC01_根本,T018_000,T018_006a_IC01.wav
T018_006a,T018_002,IC02_未羽,T018_002,T018_006a_IC02.wav
T018_006a,T018_004,IC03_紫音,T018_004,T018_006a_IC03.wav
T018_006b,T018,IC01_根本,T018_000,T018_006b_IC01.wav
T018_006b,T018_002,IC02_未羽,T018_002,T018_006b_IC02.wav
T018_006b,T018_004,IC03_紫音,T018_004,T018_006b_IC03.wav
T018_014,T018,IC01_根本,T018_000,T018_014_IC01.wav
T018_014,T018_009,N10A_酒見,T018_009,--
T018_014,T018_011,IC02_松山,T018_011,T018_014_IC02.wav
T018_014,T018_012,IC03_酒見妻,T018_012,T018_014_IC03.wav
T018_017,T018,IC01_根本,T018_000,T018_017_IC01.wav
T018_017,T018_014,IC02_牧島,T018_014,T018_017_IC02.wav
T018_021,T018,IC01_根本,T018_000,T018_021_IC01.wav
T018_021,T018_010,IC02_室野,T018_010,T018_021_IC02.wav
T018_022,T018,IC01_根本,T018_000,T018_022_IC01.wav
T018_022,T018_013,IC02_由良,T018_013,T018_022_IC02.wav
T019_002,T019,IC01_原田,T019_000,T019_002_IC01.wav
T019_002,T019_001,IC02_郷美,T019_001,T019_002_IC02.wav
T019_002,T019_002,IC03_晴哉,T019_002,T019_002_IC03.wav
T019_002,T019_003,IC04_麗央,T019_003,T019_002_IC04.wav
T019_004,T019,N10A_原田,T019_000,--
T019_004,T019_001,N20A_郷美,T019_001,--
T019_004,T019_002,N40A_晴哉,T019_002,--
T019_004,T019_003,N30A_麗央,T019_003,--
T019_004,T019_004,N70A_朋代,T019_004,--
T019_004,T019_005,IC05_早人,T019_005,T019_004_IC05.wav
T019_004,T019_006,N60A_烈,T019_006,--
T019_004,T019_007,N50A_瑠可,T019_007,--
T019_004,T019_008,IC04_桃代,T019_008,T019_004_IC04.wav
T019_004,T019_009,IC03_忠弘,T019_009,T019_004_IC03.wav
T019_005a,T019,IC01_原田,T019_000,T019_005a_IC01.wav
T019_005a,T019_010,IC02_三島,T019_010,T019_005a_IC02.wav
T019_005a,T019_011,IC03_並木,T019_011,T019_005a_IC03.wav
T019_005a,T019_012,IC04_野茂,T019_012,T019_005a_IC04.wav
T019_005a,T019_013,IC05_的場,T019_013,T019_005a_IC05.wav
T019_005b,T019,IC01_原田,T019_000,T019_005b_IC01.wav
T019_005b,T019_010,IC02_三島,T019_010,T019_005b_IC02.wav
T019_005b,T019_011,IC03_並木,T019_011,T019_005b_IC03.wav
T019_005b,T019_012,IC04_野茂,T019_012,T019_005b_IC04.wav
T019_005b,T019_013,IC05_的場,T019_013,T019_005b_IC05.wav
T019_008a,T019,IC01_原田,T019_000,T019_008a_IC01.wav
T019_008a,T019_014,IC02_美容師,T019_014,T019_008a_IC02.wav
T019_008b,T019,IC01_原田,T019_000,T019_008b_IC01.wav
T019_008b,T019_014,IC02_美容師,T019_014,T019_008b_IC02.wav
T019_010,T019,IC01_原田,T019_000,T019_010_IC01.wav
T019_010,T019_001,IC02_郷美,T019_001,T019_010_IC02.wav
T019_010,T019_002,IC03_晴哉,T019_002,T019_010_IC03.wav
T019_010,T019_003,IC04_麗央,T019_003,T019_010_IC04.wav
T019_011a,T019,IC01_原田,T019_000,T019_011a_IC01.wav
T019_011a,T019_001,IC02_郷美,T019_001,T019_011a_IC02.wav
T019_011b,T019,IC01_原田,T019_000,T019_011b_IC01.wav
T019_011b,T019_001,IC02_郷美,T019_001,T019_011b_IC02.wav
T019_015,T019,IC01_原田,T019_000,T019_015_IC01.wav
T019_015,T019_001,IC02_郷美,T019_001,T019_015_IC02.wav
T019_015,T019_002,IC03_晴哉,T019_002,T019_015_IC03.wav
T019_015,T019_003,IC04_麗央,T019_003,T019_015_IC04.wav
T019_016,T019,IC01_原田,T019_000,T019_016_IC01.wav
T019_016,T019_002,IC02_晴哉,T019_002,T019_016_IC02.wav
T020_001,T020,IC01_槇原,T020_000,T020_001_IC01.wav
T020_001,T020_001,IC02_皐月,T020_001,T020_001_IC02.wav
T020_001,T020_002,IC03_菜桜,T020_002,T020_001_IC03.wav
T020_001,T020_003,IC04_葉月,T020_003,T020_001_IC04.wav
T020_003,T020,IC01_槇原,T020_000,T020_003_IC01.wav
T020_003,T020_005,IC03_川野,T020_005,T020_003_IC03.wav
T020_004,T020,IC01_槇原,T020_000,T020_004_IC01.wav
T020_004,T020_004,IC04_小暮,T020_004,T020_004_IC04.wav
T020_004,T020_006,IC03_七原,T020_006,T020_004_IC03.wav
T020_004,T020_021,N303_宇良,T020_021,--
T020_004,T020_023,N20B_寺居,T020_023,--
T020_004,T020_026,N10B_長塚,T020_026,--
T020_006,T020,IC01_槇原,T020_000,T020_006_IC01.wav
T020_006,T020_009,IC02_浜名,T020_009,T020_006_IC02.wav
T020_007,T020,IC01_槇原,T020_000,T020_007_IC01.wav
T020_007,T020_014,IC02_妹尾,T020_014,T020_007_IC02.wav
T020_007,T020_037,Z10A_同僚,T020_037,--
T020_008,T020,IC01_槇原,T020_000,T020_008_IC01.wav
T020_008,T020_010,IC02_チコ,T020_010,T020_008_IC02.wav
T020_008,T020_028,N10A_苅野,T020_028,--
T020_008,T020_029,N20A_田安,T020_029,--
T020_008,T020_030,N30A_若田,T020_030,--
T020_009,T020,IC01_槇原,T020_000,T020_009_IC01.wav
T020_009,T020_010,IC02_チコ,T020_010,T020_009_IC02.wav
T020_010a,T020,IC01_槇原,T020_000,T020_010a_IC01.wav
T020_010a,T020_011,IC02_妹,T020_011,T020_010a_IC02.wav
T020_010b,T020,IC01_槇原,T020_000,T020_010b_IC01.wav
T020_010b,T020_011,IC02_妹,T020_011,T020_010b_IC02.wav
T020_010c,T020,IC01_槇原,T020_000,T020_010c_IC01.wav
T020_010c,T020_011,IC02_妹,T020_011,T020_010c_IC02.wav
T020_010d,T020,IC01_槇原,T020_000,T020_010d_IC01.wav
T020_010d,T020_002,N10A_菜桜,T020_002,--
T020_010d,T020_008,N20A_母,T020_008,--
T020_010d,T020_011,IC02_妹,T020_011,T020_010d_IC02.wav
T020_011,T020,IC01_槇原,T020_000,T020_011_IC01.wav
T020_011,T020_001,IC05_皐月,T020_001,T020_011_IC05.wav
T020_011,T020_002,IC04_菜桜,T020_002,T020_011_IC04.wav
T020_011,T020_003,N101_葉月,T020_003,--
T020_011,T020_007,IC03_父,T020_007,T020_011_IC03.wav
T020_011,T020_008,N201_母,T020_008,--
T020_011,T020_011,IC02_妹,T020_011,T020_011_IC02.wav
T020_012,T020,IC01_槇原,T020_000,T020_012_IC01.wav
T020_012,T020_001,IC03_皐月,T020_001,T020_012_IC03.wav
T020_012,T020_002,N10A_菜桜,T020_002,--
T020_012,T020_003,IC02_葉月,T020_003,T020_012_IC02.wav
T020_013a,T020,IC01_槇原,T020_000,T020_013a_IC01.wav
T020_013a,T020_001,IC02_皐月,T020_001,T020_013a_IC02.wav
T020_013a,T020_003,N10A_葉月,T020_003,--
T020_013b,T020,IC01_槇原,T020_000,T020_013b_IC01.wav
T020_013b,T020_001,IC02_皐月,T020_001,T020_013b_IC02.wav
T020_013b,T020_003,N10A_葉月,T020_003,--
T020_020a,T020,IC01_槇原,T020_000,T020_020a_IC01.wav
T020_020a,T020_004,IC04_小暮,T020_004,T020_020a_IC04.wav
T020_020a,T020_006,N40A_七原,T020_006,--
T020_020a,T020_014,IC03_妹尾,T020_014,T020_020a_IC03.wav
T020_020a,T020_021,N20A_宇良,T020_021,--
T020_020a,T020_024,N10A_秋谷,T020_024,--
T020_020a,T020_031,N60A_雛形,T020_031,--
T020_020a,T020_033,N30A_藤沢,T020_033,--
T020_020a,T020_036,N50A_鳩井,T020_036,--
T020_020b,T020,IC01_槇原,T020_000,T020_020b_IC01.wav
T020_020b,T020_004,IC04_小暮,T020_004,T020_020b_IC04.wav
T020_020b,T020_006,N40A_七原,T020_006,--
T020_020b,T020_014,IC03_妹尾,T020_014,T020_020b_IC03.wav
T020_020b,T020_021,N20A_宇良,T020_021,--
T020_020b,T020_024,N10A_秋谷,T020_024,--
T020_020b,T020_031,N60A_雛形,T020_031,--
T020_020b,T020_033,N30A_藤沢,T020_033,--
T020_020b,T020_036,N50A_鳩井,T020_036,--
T020_021,T020,IC01_槇原,T020_000,T020_021_IC01.wav
T020_021,T020_005,N20A_川野,T020_005,--
T020_021,T020_010,N30A_チコ,T020_010,--
T020_021,T020_018,IC03_玉津,T020_018,T020_021_IC03.wav
T020_021,T020_019,IC05_池下,T020_019,T020_021_IC05.wav
T020_021,T020_023,N10A_寺居,T020_023,--
T020_021,T020_032,IC04_平田,T020_032,T020_021_IC04.wav
T020_022a,T020,IC01_槇原,T020_000,T020_022a_IC01.wav
T020_022a,T020_020,IC02_亘理,T020_020,T020_022a_IC02.wav
T020_022b,T020,IC01_槇原,T020_000,T020_022b_IC01.wav
T020_022b,T020_020,IC02_亘理,T020_020,T020_022b_IC02.wav
T020_022c,T020,IC01_槇原,T020_000,T020_022c_IC01.wav
T020_022c,T020_020,IC02_亘理,T020_020,T020_022c_IC02.wav
T020_022d,T020,IC01_槇原,T020_000,T020_022d_IC01.wav
T020_022d,T020_020,IC02_亘理,T020_020,T020_022d_IC02.wav
T020_025,T020,IC01_槇原,T020_000,T020_025_IC01.wav
T020_025,T020_004,IC04_小暮,T020_004,T020_025_IC04.wav
T020_025,T020_021,N40A_宇良,T020_021,--
T020_025,T020_022,IC05_川崎,T020_022,T020_025_IC05.wav
T020_025,T020_023,N30A_寺居,T020_023,--
T020_025,T020_033,IC02_藤沢,T020_033,T020_025_IC02.wav
T020_025,T020_034,N201_中屋敷,T020_034,--
T020_025,T020_035,N10A_作並,T020_035,--
T021_002,T021,IC01_船戸,T021_000,T021_002_IC01.wav
T021_002,T021_001,IC02_野見山,T021_001,T021_002_IC02.wav
T021_003,T021,IC01_船戸,T021_000,T021_003_IC01.wav
T021_003,T021_003,IC02_邦和,T021_003,T021_003_IC02.wav
T021_005,T021,IC01_船戸,T021_000,T021_005_IC01.wav
T021_005,T021_005,IC02_日沢,T021_005,T021_005_IC02.wav
T021_006,T021,IC01_船戸,T021_000,T021_006_IC01.wav
T021_006,T021_014,IC02_小川,T021_014,T021_006_IC02.wav
T021_006,T021_022,Z10A_訪問客,T021_022,--
T021_007,T021,IC01_船戸,T021_000,T021_007_IC01.wav
T021_007,T021_006,IC02_楓夏,T021_006,T021_007_IC02.wav
T021_008,T021,IC01_船戸,T021_000,T021_008_IC01.wav
T021_008,T021_002,N10A_治成,T021_002,--
T021_008,T021_006,IC03_楓夏,T021_006,T021_008_IC03.wav
T021_008,T021_007,IC02_美津子,T021_007,T021_008_IC02.wav
T021_010a,T021,IC06_船戸,T021_000,T021_010a_IC06.wav
T021_010a,T021_008,IC05_進治,T021_008,T021_010a_IC05.wav
T021_010a,T021_009,IC03_紀香,T021_009,T021_010a_IC03.wav
T021_010a,T021_010,N10A_早穂,T021_010,--
T021_010a,T021_011,IC04_宗哲,T021_011,T021_010a_IC04.wav
T021_010a,T021_012,IC02_由香,T021_012,T021_010a_IC02.wav
T021_010b,T021,IC06_船戸,T021_000,T021_010b_IC06.wav
T021_010b,T021_008,IC05_進治,T021_008,T021_010b_IC05.wav
T021_010b,T021_009,IC03_紀香,T021_009,T021_010b_IC03.wav
T021_010b,T021_010,N10A_早穂,T021_010,--
T021_010b,T021_011,IC04_宗哲,T021_011,T021_010b_IC04.wav
T021_010b,T021_012,IC02_由香,T021_012,T021_010b_IC02.wav
T021_011a,T021,IC01_船戸,T021_000,T021_011a_IC01.wav
T021_011a,T021_013,IC02_十津川,T021_013,T021_011a_IC02.wav
T021_011b,T021,IC01_船戸,T021_000,T021_011b_IC01.wav
T021_011b,T021_013,IC02_十津川,T021_013,T021_011b_IC02.wav
T021_014,T021,IC01_船戸,T021_000,T021_014_IC01.wav
T021_014,T021_002,IC02_治成,T021_002,T021_014_IC02.wav
T021_015,T021,N10A_船戸,T021_000,--
T021_015,T021_015,N20A_季世恵,T021_015,--
T021_016,T021,IC01_船戸,T021_000,T021_016_IC01.wav
T021_016,T021_004,IC02_春枝,T021_004,T021_016_IC02.wav
T022_003,T022,IC01_雪室,T022_000,T022_003_IC01.wav
T022_003,T022_001,IC02_マサ,T022_001,T022_003_IC02.wav
T022_005,T022,IC01_雪室,T022_000,T022_005_IC01.wav
T022_005,T022_001,IC02_マサ,T022_001,T022_005_IC02.wav
T022_007a,T022,IC01_雪室,T022_000,T022_007a_IC01.wav
T022_007a,T022_005,IC02_こう,T022_005,T022_007a_IC02.wav
T022_007b,T022,IC01_雪室,T022_000,T022_007b_IC01.wav
T022_007b,T022_005,IC02_こう,T022_005,T022_007b_IC02.wav
T022_008a,T022,IC01_雪室,T022_000,T022_008a_IC01.wav
